,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
13759,31,4,70568,3,2,4,8,2,4,0,0.0,0.0,25,8, <=50K
13760,18,4,127827,2,8,4,12,3,4,0,0.0,0.0,25,39, <=50K
13761,36,4,185203,11,9,4,12,1,4,0,0.0,0.0,40,39, <=50K
13762,58,4,123436,9,13,2,4,0,4,1,0.07688076880768807,0.0,50,39, >50K
13763,51,6,136322,11,9,2,5,0,4,1,0.0,0.3624885215794307,40,39, <=50K
13764,22,4,187052,11,9,4,1,3,4,0,0.0,0.0,40,39, <=50K
13765,72,4,177769,0,6,2,12,0,4,1,0.0,0.0,15,39, <=50K
13766,61,4,68268,0,6,2,5,0,4,1,0.0,0.0,55,39, <=50K
13767,42,4,424855,15,10,2,7,0,4,1,0.03908039080390804,0.0,40,39, <=50K
13769,30,5,153549,11,9,2,4,0,4,1,0.0,0.0,50,39, >50K
13770,40,4,271393,7,12,0,4,1,4,0,0.0,0.0,40,39, <=50K
13771,20,4,198148,11,9,4,1,3,4,1,0.0,0.0,40,39, <=50K
13772,65,4,469602,9,13,2,12,0,4,1,0.0,0.0,15,39, <=50K
13773,36,4,163290,15,10,0,12,4,4,0,0.0,0.0,40,39, <=50K
13774,37,4,295949,11,9,4,7,1,4,1,0.0,0.0,40,39, <=50K
13775,33,6,125279,15,10,2,12,0,4,1,0.0,0.0,60,39, <=50K
13776,64,2,182866,11,9,6,8,4,4,0,0.0,0.0,40,39, <=50K
13777,61,6,111563,9,13,2,5,0,4,1,0.0,0.0,20,39, >50K
13778,38,4,34173,9,13,4,12,4,4,0,0.0,0.0,45,39, <=50K
13779,27,4,183627,9,13,2,4,0,4,1,0.0,0.45385674931129477,50,39, >50K
13780,24,4,197757,9,13,4,10,3,1,0,0.0,0.0,40,30, <=50K
13781,39,4,98941,9,13,4,10,1,4,1,0.0,0.0,40,39, >50K
13782,44,4,205474,9,13,2,12,0,4,1,0.0,0.0,40,39, >50K
13783,47,4,206659,15,10,0,1,2,4,0,0.0,0.0,40,39, <=50K
13785,66,4,244661,9,13,2,1,0,1,1,0.0,0.0,40,30, <=50K
13786,53,4,47396,15,10,2,1,0,4,1,0.0,0.0,50,39, >50K
13787,43,7,270721,9,13,2,4,0,4,1,0.0,0.0,55,39, >50K
13788,57,7,32694,10,16,2,10,0,4,1,0.0,0.0,40,39, >50K
13789,44,4,171256,7,12,0,7,3,4,0,0.0,0.0,45,39, <=50K
13790,59,4,169982,9,13,2,4,0,4,1,0.0,0.4595959595959596,50,39, <=50K
13791,52,6,217210,11,9,6,8,2,2,0,0.0,0.0,40,39, <=50K
13792,46,4,218329,15,10,4,3,3,4,1,0.0,0.0,40,39, <=50K
13793,20,4,386643,15,10,4,8,3,4,0,0.0,0.0,40,39, <=50K
13794,37,1,125933,11,9,2,1,0,4,1,0.0,0.0,40,39, >50K
13795,41,6,155767,15,10,2,4,0,4,1,0.0,0.0,50,39, <=50K
13796,39,1,432555,11,9,2,1,0,2,1,0.0,0.37373737373737376,40,39, <=50K
13797,30,4,54929,11,9,2,12,0,4,1,0.0,0.0,55,39, <=50K
13798,59,4,162136,15,10,0,7,1,4,1,0.0,0.0,56,39, <=50K
13799,22,4,256504,9,13,4,1,3,4,0,0.0,0.0,40,39, <=50K
13800,40,4,162098,11,9,0,1,4,4,0,0.0,0.0,30,39, <=50K
13801,39,6,103110,9,13,2,10,0,4,1,0.0,0.0,50,39, <=50K
13802,24,4,227610,0,6,0,6,4,4,0,0.0,0.0,58,39, <=50K
13803,63,4,176696,11,9,2,3,0,4,1,0.0,0.0,40,39, >50K
13804,51,4,220019,7,12,0,10,1,4,0,0.0,0.0,40,39, <=50K
13805,34,5,242984,9,13,4,4,1,4,1,0.0,0.0,50,39, <=50K
13806,38,4,187847,8,11,2,4,0,4,1,0.0,0.0,50,39, >50K
13807,17,4,132636,1,7,4,12,3,4,0,0.0,0.0,15,39, <=50K
13808,20,4,108887,15,10,4,1,3,4,0,0.0,0.0,25,39, <=50K
13809,42,6,195897,11,9,2,3,0,4,1,0.0,0.0,40,39, <=50K
13810,41,4,112181,9,13,2,12,5,4,0,0.0,0.0,12,39, >50K
13811,56,2,391926,11,9,2,4,0,4,1,0.0,0.0,40,39, <=50K
13812,17,4,195505,0,6,4,12,3,4,1,0.0,0.0,5,39, <=50K
13813,31,4,43819,9,13,2,10,5,4,0,0.07688076880768807,0.0,43,39, >50K
13814,23,4,145389,15,10,2,12,5,4,0,0.0,0.0,40,39, <=50K
13816,36,2,101833,9,13,5,10,1,4,1,0.0,0.0,40,39, <=50K
13818,52,4,99602,11,9,5,3,3,2,0,0.0,0.0,40,39, <=50K
13819,28,4,213276,11,9,2,4,0,4,1,0.0,0.0,50,39, <=50K
13821,30,4,176123,0,6,4,7,2,1,1,0.0,0.0,40,40, <=50K
13822,32,4,38797,8,11,4,3,1,4,1,0.0,0.0,40,39, <=50K
13823,30,4,101859,5,4,4,3,1,4,1,0.0,0.0,50,39, <=50K
13824,53,4,87158,11,9,2,3,0,2,1,0.0,0.0,40,39, <=50K
13825,54,6,205066,0,6,2,3,0,4,1,0.0,0.0,36,39, <=50K
13828,31,4,87950,8,11,0,12,1,0,0,0.0,0.0,40,39, <=50K
13829,34,4,150154,11,9,4,1,3,4,1,0.0,0.0,40,39, <=50K
13830,58,4,142076,11,9,0,13,1,4,1,0.04787047870478705,0.0,39,39, >50K
13831,30,7,112139,11,9,2,11,0,4,1,0.0,0.0,40,39, <=50K
13832,53,4,149217,11,9,2,3,0,4,1,0.0,0.0,40,33, <=50K
13833,27,4,189974,15,10,0,1,3,4,0,0.0,0.0,20,39, <=50K
13834,23,4,109199,4,3,2,6,0,4,1,0.0,0.0,40,26, <=50K
13835,24,4,190290,8,11,2,3,0,4,1,0.0,0.0,45,39, <=50K
13836,36,4,189404,9,13,2,12,0,4,1,0.0,0.45385674931129477,35,39, >50K
13837,33,1,428271,11,9,0,1,4,2,0,0.0,0.0,35,39, <=50K
13838,22,7,134192,15,10,4,13,3,4,0,0.0,0.0,10,39, <=50K
13839,47,4,168211,11,9,2,3,0,4,1,0.0,0.0,44,39, <=50K
13840,34,4,277314,7,12,2,12,0,2,1,0.0,0.43663911845730025,50,39, >50K
13841,44,1,316120,14,15,0,10,4,4,1,0.0,0.0,40,39, >50K
13842,41,4,107276,8,11,4,10,1,4,0,0.0,0.0,45,39, <=50K
13844,24,4,346909,11,9,2,3,0,4,1,0.0,0.0,44,26, <=50K
13846,45,4,317360,9,13,0,10,4,4,0,0.0,0.0,50,39, <=50K
13847,23,4,189017,9,13,4,12,1,4,1,0.0,0.0,55,39, <=50K
13848,54,4,138179,11,9,2,7,0,4,1,0.0,0.0,40,39, <=50K
13849,40,4,299813,1,7,4,7,1,4,0,0.0,0.0,37,6, <=50K
13850,45,4,265083,4,3,0,9,4,4,0,0.0,0.0,35,26, <=50K
13851,50,4,185846,11,9,2,12,0,4,1,0.0,0.0,40,39, <=50K
13852,40,4,184655,7,12,4,8,2,4,1,0.0,0.0,25,39, <=50K
13853,24,4,200295,15,10,4,3,1,4,1,0.0,0.0,40,39, <=50K
13854,42,4,117319,11,9,2,3,0,4,1,0.0,0.3838383838383838,40,39, <=50K
13855,50,4,63000,15,10,2,12,0,4,1,0.0,0.0,60,39, >50K
13856,58,6,106942,15,10,0,3,4,4,1,0.0,0.0,40,39, <=50K
13857,47,4,52795,15,10,2,7,0,4,1,0.0,0.0,46,39, <=50K
13858,37,4,51264,10,16,2,10,0,4,1,0.0,0.0,99,10, >50K
13859,37,6,410919,11,9,4,3,3,4,1,0.0,0.0,35,39, <=50K
13860,22,4,105592,7,12,4,14,1,4,1,0.0,0.0,45,39, <=50K
13861,29,6,183151,11,9,2,14,0,4,1,0.0,0.0,48,39, <=50K
13862,45,4,209912,9,13,2,4,0,1,1,0.0,0.0,40,19, >50K
13863,49,6,275845,15,10,2,4,0,4,1,0.0,0.0,60,39, <=50K
13864,44,2,241851,8,11,2,14,0,4,1,0.04386043860438604,0.0,40,39, >50K
13865,72,4,89299,11,9,0,8,1,4,0,0.0,0.0,16,39, <=50K
13866,63,6,106648,11,9,2,8,0,4,1,0.0,0.0,12,39, <=50K
13867,26,4,58426,11,9,2,10,0,4,1,0.0,0.0,50,39, <=50K
13868,58,6,121912,8,11,2,3,0,4,1,0.0,0.0,42,39, <=50K
13869,40,4,170730,11,9,2,3,0,4,1,0.0,0.0,50,39, <=50K
13870,56,4,257555,15,10,2,12,0,4,1,0.0,0.0,40,39, <=50K
13871,55,6,51499,15,10,2,5,0,4,1,0.0,0.0,72,39, <=50K
13872,28,4,195000,9,13,4,12,2,4,0,0.0,0.0,45,39, <=50K
13873,57,4,108741,11,9,2,4,5,4,0,0.0,0.0,40,39, <=50K
13874,37,4,184964,12,14,0,4,1,4,1,0.0,0.0,45,39, >50K
13875,44,4,156815,11,9,0,1,1,4,0,0.0,0.0,40,39, <=50K
13876,31,4,49325,11,9,2,7,0,4,1,0.0,0.0,40,39, <=50K
13877,42,4,121718,15,10,2,1,0,4,1,0.0,0.0,40,11, <=50K
13878,18,4,172076,15,10,4,8,3,4,0,0.0,0.0,25,39, <=50K
13879,57,6,327901,0,6,2,3,0,4,1,0.0,0.0,40,39, <=50K
13880,53,2,215990,15,10,2,8,0,4,1,0.0,0.0,35,39, <=50K
13881,38,4,210866,11,9,2,4,0,4,1,0.0,0.0,44,39, >50K
13882,33,4,322873,11,9,0,12,1,4,0,0.0,0.0,50,39, <=50K
13883,42,4,265698,12,14,0,10,4,4,0,0.0,0.0,40,39, <=50K
13885,50,4,177896,11,9,2,3,0,4,1,0.0,0.0,50,39, <=50K
13886,50,4,189107,11,9,2,7,0,4,1,0.0,0.0,40,39, <=50K
13887,28,4,306830,7,12,2,6,0,4,1,0.0,0.0,40,27, <=50K
13888,72,1,39110,1,7,0,1,1,4,0,0.0,0.0,8,2, <=50K
13889,33,4,155475,11,9,2,12,0,4,1,0.0,0.0,40,39, <=50K
13890,47,4,135803,11,9,2,8,0,1,1,0.0,0.0,25,30, <=50K
13891,48,4,117849,15,10,2,10,0,4,1,0.0,0.0,40,39, >50K
13892,64,6,339321,9,13,2,10,0,4,1,0.0,0.0,24,39, >50K
13893,19,4,318822,1,7,4,9,1,4,0,0.0,0.0,35,39, <=50K
13894,48,4,174794,8,11,0,1,4,4,0,0.0,0.0,40,39, <=50K
13895,37,4,204277,11,9,2,7,0,4,1,0.0,0.42424242424242425,48,39, >50K
13896,55,4,182460,11,9,2,3,0,4,1,0.15024150241502415,0.0,35,39, >50K
13898,42,1,91468,11,9,0,1,1,4,0,0.0,0.0,40,39, <=50K
13899,43,4,106760,11,9,2,1,5,4,0,0.0,0.0,50,2, >50K
13900,34,4,375680,7,12,4,3,3,2,0,0.0,0.0,40,39, <=50K
13901,55,5,222615,12,14,2,4,0,4,1,0.0,0.0,60,39, <=50K
13902,22,4,190968,11,9,2,8,0,4,1,0.0,0.0,40,39, <=50K
13903,39,4,76767,15,10,0,1,1,4,0,0.0,0.0,60,39, <=50K
13904,50,6,203098,9,13,2,4,0,4,1,0.0,0.0,35,39, <=50K
13905,47,2,162187,15,10,2,14,0,4,1,0.0,0.4331955922865014,40,39, >50K
13906,25,4,242729,9,13,4,12,3,4,0,0.0,0.0,20,39, <=50K
13907,52,4,253784,1,7,0,8,4,4,0,0.0,0.0,20,39, <=50K
13908,30,4,206051,11,9,2,14,0,4,1,0.0,0.0,40,39, <=50K
13909,37,6,181553,11,9,0,3,1,4,1,0.0,0.0,50,39, <=50K
13910,73,5,80986,11,9,2,12,0,4,1,0.0,0.0,20,39, <=50K
13911,50,4,200783,5,4,0,3,1,4,1,0.0,0.0,60,39, <=50K
13912,34,4,42596,15,10,2,4,0,4,1,0.0,0.0,45,39, <=50K
13914,66,4,205724,15,10,2,12,0,4,1,0.0,0.0,24,39, >50K
13915,22,4,446140,11,9,4,12,3,4,1,0.0,0.0,55,39, <=50K
13916,69,2,32287,0,6,2,14,0,4,1,0.0,0.0,25,39, <=50K
13917,23,4,56774,11,9,4,3,3,4,1,0.0,0.0,40,39, <=50K
13919,35,4,176279,15,10,6,1,4,4,0,0.0,0.0,30,39, <=50K
13920,20,4,103277,15,10,4,1,3,4,0,0.0,0.0,35,39, <=50K
13921,70,5,225780,15,10,2,4,0,4,1,0.0,0.0,20,39, >50K
13922,54,4,154728,8,11,2,13,0,4,1,0.07688076880768807,0.0,40,39, >50K
13923,34,4,149943,11,9,4,8,1,1,1,0.0,0.0,40,24, <=50K
13924,38,7,22245,10,16,2,10,0,4,1,0.0,0.0,45,39, >50K
13925,33,4,93056,5,4,0,6,3,4,1,0.0,0.0,40,39, <=50K
13926,43,4,270522,11,9,5,8,1,4,0,0.0,0.0,26,39, <=50K
13927,60,5,123218,15,10,2,4,0,4,1,0.0,0.0,40,39, <=50K
13928,81,6,123959,9,13,6,10,1,4,0,0.0,0.38292011019283745,3,18, <=50K
13929,32,6,103642,11,9,2,4,0,4,1,0.0,0.0,55,39, <=50K
13930,34,4,157747,11,9,2,14,0,4,1,0.0,0.0,45,39, <=50K
13931,46,6,154083,12,14,4,4,1,4,1,0.0,0.0,25,39, <=50K
13932,30,7,23037,15,10,4,8,3,0,1,0.0,0.0,84,39, <=50K
13934,29,4,50028,15,10,2,8,0,4,1,0.0,0.0,40,39, <=50K
13935,51,4,138251,11,9,2,14,0,4,1,0.0,0.0,60,39, <=50K
13936,31,4,369825,5,4,4,6,2,4,1,0.0,0.0,25,39, <=50K
13937,36,1,44364,11,9,4,1,3,2,0,0.0,0.0,36,39, <=50K
13938,23,4,230704,15,10,4,6,3,2,1,0.0,0.0,22,39, <=50K
13939,35,4,42044,11,9,2,7,0,4,1,0.0,0.0,30,39, <=50K
13940,28,2,56340,12,14,4,10,1,4,0,0.0,0.0,40,39, <=50K
13941,33,7,156015,9,13,2,4,0,4,1,0.0,0.0,40,39, >50K
13942,40,4,163434,15,10,2,6,0,4,1,0.0,0.0,40,39, <=50K
13943,27,4,85251,15,10,2,14,0,4,1,0.0,0.0,45,39, <=50K
13944,38,5,187411,11,9,2,4,0,4,1,0.0,0.0,40,39, >50K
13945,47,4,155124,8,11,0,10,1,4,0,0.0,0.38314967860422405,40,39, <=50K
13946,25,4,396633,15,10,2,1,5,2,0,0.0,0.0,56,39, >50K
13947,45,4,182313,9,13,2,4,0,4,1,0.07688076880768807,0.0,50,39, >50K
13948,38,4,52596,15,10,4,1,3,2,0,0.0,0.0,40,39, <=50K
13950,65,2,143570,15,10,4,10,1,2,0,0.0,0.0,40,39, <=50K
13951,30,4,160634,8,11,4,3,3,4,1,0.0,0.0,40,39, >50K
13952,54,4,29909,1,7,2,8,5,4,0,0.0,0.0,43,39, <=50K
13953,49,4,94215,2,8,0,7,1,4,0,0.0,0.0,40,39, <=50K
13954,41,6,151990,8,11,2,10,5,4,0,0.0,0.0,15,39, >50K
13955,48,1,188081,11,9,2,1,0,4,1,0.0,0.0,40,39, >50K
13956,23,4,218445,4,3,4,9,4,4,0,0.0,0.0,12,26, <=50K
13957,77,4,235775,11,9,2,8,0,4,1,0.0,0.0,25,5, <=50K
13958,19,4,98605,15,10,4,8,3,4,0,0.0,0.0,20,39, <=50K
13959,30,4,188398,11,9,3,1,1,4,0,0.0,0.0,30,39, <=50K
13960,41,5,140365,9,13,2,4,0,4,1,0.0,0.43663911845730025,55,39, >50K
13961,35,4,202950,11,9,2,4,0,4,1,0.0,0.0,55,20, >50K
13962,20,4,218215,15,10,4,1,3,4,0,0.0,0.0,40,39, <=50K
13963,66,5,197816,9,13,2,4,0,4,1,0.1060510605106051,0.0,40,39, >50K
13964,49,4,147002,11,9,4,3,4,4,0,0.0,0.0,40,33, <=50K
13965,52,4,138497,9,13,2,12,0,4,1,0.0,0.0,45,39, >50K
13966,24,4,57711,12,14,2,10,5,4,0,0.0,0.0,35,39, >50K
13967,50,4,169925,11,9,2,3,0,4,1,0.0,0.0,15,39, <=50K
13968,22,4,72310,1,7,4,14,1,4,1,0.0,0.0,65,39, <=50K
13969,19,4,170800,15,10,4,8,3,4,1,0.0,0.0,20,39, <=50K
13970,39,4,215095,1,7,4,10,4,4,0,0.0,0.0,30,33, <=50K
13972,61,2,34632,9,13,0,8,1,4,1,0.0,0.0,30,39, <=50K
13973,45,4,140664,7,12,0,14,1,4,1,0.0,0.0,55,39, <=50K
13974,36,2,177858,9,13,2,10,3,4,1,0.0,0.0,40,39, <=50K
13975,40,4,160369,12,14,2,4,0,4,1,0.0,0.5544077134986226,45,39, >50K
13976,38,4,129102,11,9,2,4,0,4,1,0.0,0.0,50,39, <=50K
13977,52,2,278522,15,10,2,14,0,2,1,0.0,0.0,40,39, <=50K
13978,29,1,124953,8,11,2,13,0,4,1,0.0,0.0,42,39, >50K
13979,33,4,63184,11,9,4,5,1,4,1,0.0,0.0,40,39, <=50K
13980,40,6,165815,15,10,4,3,3,4,1,0.0,0.0,40,39, <=50K
13981,34,4,248584,11,9,4,3,1,4,1,0.0,0.0,55,39, <=50K
13982,46,2,226871,9,13,0,11,1,2,1,0.0,0.0,50,39, >50K
13983,44,4,267717,12,14,2,3,0,4,1,0.15024150241502415,0.0,45,39, >50K
13984,19,4,60367,11,9,4,8,3,4,0,0.0,0.0,13,39, <=50K
13985,44,4,134120,11,9,2,1,5,4,0,0.0,0.0,40,39, >50K
13986,40,4,95639,11,9,4,3,1,0,1,0.0,0.0,40,39, <=50K
13987,20,4,132053,15,10,4,10,3,4,0,0.0,0.0,2,39, <=50K
13988,24,4,138768,7,12,4,6,3,4,1,0.0,0.0,30,39, <=50K
13989,76,4,203910,11,9,6,8,1,4,1,0.0,0.0,17,39, <=50K
13990,20,4,109952,11,9,2,13,2,4,1,0.0,0.0,40,39, <=50K
13991,33,4,155781,14,15,4,10,1,4,1,0.0,0.0,40,39, >50K
13992,31,4,49398,15,10,2,13,0,4,1,0.0,0.0,40,39, <=50K
13993,33,4,159303,11,9,0,8,4,4,0,0.0,0.0,40,39, <=50K
13994,19,4,248339,11,9,4,3,3,4,1,0.0,0.0,35,39, <=50K
13995,29,4,190539,9,13,4,4,1,4,1,0.0,0.36501377410468316,50,39, <=50K
13996,30,4,183620,11,9,2,12,0,4,1,0.0,0.0,45,39, <=50K
13997,48,4,25468,12,14,0,4,1,4,1,1.0,0.0,50,39, >50K
13998,42,4,201495,9,13,2,4,0,4,1,0.0,0.0,40,39, <=50K
13999,37,4,52221,1,7,2,14,0,4,1,0.0,0.0,40,39, <=50K
14000,54,5,96460,11,9,2,4,0,4,1,0.07688076880768807,0.0,60,39, >50K
14001,42,4,325353,7,12,2,1,0,4,1,0.07688076880768807,0.0,42,39, >50K
14002,28,6,176027,11,9,4,8,1,4,0,0.0,0.0,28,39, <=50K
14003,42,2,266135,15,10,2,11,0,4,1,0.0,0.0,52,39, >50K
14004,60,7,194252,12,14,2,4,5,4,0,0.03103031030310303,0.0,40,39, >50K
14006,21,4,363192,8,11,4,8,3,4,0,0.0,0.0,40,39, <=50K
14007,29,4,31360,15,10,4,5,3,4,1,0.0,0.0,40,39, <=50K
14008,43,4,63503,9,13,2,10,0,4,1,0.0,0.0,40,39, >50K
14009,44,4,157614,11,9,0,12,3,4,1,0.0,0.0,38,39, <=50K
14010,45,4,160647,9,13,0,1,4,4,0,0.04687046870468704,0.0,35,39, >50K
14011,38,4,363395,15,10,4,12,4,2,0,0.0,0.0,40,39, <=50K
14012,28,4,338376,15,10,2,1,0,4,1,0.0,0.0,50,39, >50K
14013,29,4,87523,11,9,4,12,3,4,0,0.0,0.0,40,39, <=50K
14014,20,4,280714,15,10,4,8,3,4,1,0.0,0.0,40,39, <=50K
14015,49,5,119565,12,14,2,12,0,4,1,0.0,0.0,40,39, >50K
14016,36,2,171482,15,10,2,11,0,4,1,0.0,0.0,56,39, >50K
14017,40,5,49249,9,13,2,4,0,4,1,0.0,0.0,50,39, >50K
14018,17,4,331552,2,8,4,1,3,4,0,0.0,0.0,30,39, <=50K
14019,45,4,174426,11,9,2,3,0,4,1,0.0,0.0,40,39, <=50K
14020,42,4,184105,15,10,4,5,1,4,1,0.0,0.0,28,39, <=50K
14021,29,4,37933,9,13,4,4,4,2,0,0.0,0.0,40,39, <=50K
14022,57,6,291529,9,13,2,4,0,4,1,0.04386043860438604,0.0,13,39, >50K
14023,23,4,376416,9,13,4,1,1,4,1,0.0,0.0,40,39, <=50K
14024,20,4,263612,15,10,4,1,3,2,0,0.0,0.0,40,14, <=50K
14025,23,4,227471,11,9,4,6,3,4,1,0.0,0.0,24,39, <=50K
14026,39,4,191103,11,9,4,8,1,4,1,0.0,0.0,40,39, <=50K
14027,34,4,35644,15,10,2,3,0,4,1,0.0,0.0,40,39, >50K
14028,43,6,227298,9,13,4,12,1,4,1,0.0,0.0,45,39, <=50K
14029,25,7,187508,15,10,4,6,3,4,1,0.0,0.0,40,39, <=50K
14030,40,4,184378,15,10,2,12,0,4,1,0.0,0.0,60,33, <=50K
14031,52,6,190333,11,9,0,5,1,4,1,0.0,0.0,25,39, <=50K
14032,48,4,155372,11,9,6,7,4,4,0,0.0,0.0,36,39, <=50K
14033,37,4,259882,8,11,4,12,4,2,0,0.0,0.0,6,39, <=50K
14034,36,4,217077,11,9,2,12,0,4,1,0.0,0.0,50,39, <=50K
14035,33,4,103596,8,11,2,14,0,4,1,0.0,0.0,40,39, <=50K
14036,36,2,188236,11,9,2,1,5,4,0,0.0,0.0,40,39, >50K
14037,24,4,353010,9,13,4,1,1,4,1,0.0,0.0,10,39, <=50K
14038,42,2,70655,11,9,0,5,1,4,1,0.0,0.0,40,39, <=50K
14039,35,5,64874,7,12,4,12,3,4,1,0.0,0.0,40,39, <=50K
14040,40,1,219240,11,9,0,1,4,4,0,0.0,0.0,22,39, <=50K
14041,50,5,104849,14,15,2,10,0,1,1,0.0,0.0,40,19, <=50K
14042,40,4,173590,12,14,2,4,0,4,1,0.0,0.0,50,39, >50K
14044,57,5,195835,11,9,2,4,0,4,1,0.0,0.0,40,39, <=50K
14045,51,2,170579,11,9,2,14,0,4,1,0.0,0.0,40,39, >50K
14046,61,1,230545,11,9,4,1,4,4,0,0.0,0.0,35,33, <=50K
14047,71,4,162297,11,9,6,12,4,4,0,0.0,0.0,20,39, <=50K
14048,47,4,169549,11,9,2,3,0,4,1,0.0,0.0,40,39, >50K
14049,38,4,117528,9,13,4,8,2,4,0,0.0,0.0,45,39, <=50K
14050,25,4,273876,9,13,4,12,1,4,1,0.0,0.0,65,39, <=50K
14051,33,4,529104,1,7,2,6,0,4,1,0.0,0.0,50,39, <=50K
14052,40,7,456110,1,7,0,14,4,4,0,0.0,0.0,52,39, <=50K
14054,29,4,170301,11,9,2,1,5,4,0,0.028290282902829027,0.0,40,39, <=50K
14055,33,4,55717,11,9,4,3,1,4,1,0.0,0.0,40,39, <=50K
14056,46,4,166181,15,10,4,1,3,2,0,0.0,0.0,36,39, <=50K
14057,24,4,52242,11,9,2,12,5,4,0,0.0,0.0,40,39, >50K
14058,28,4,224629,12,14,4,4,1,3,1,0.0,0.0,30,5, <=50K
14059,20,4,197997,11,9,4,3,1,4,1,0.0,0.0,40,39, <=50K
14060,34,4,46144,15,10,0,6,4,4,0,0.0,0.0,40,39, <=50K
14061,34,7,180871,9,13,2,1,0,4,1,0.0,0.0,55,39, <=50K
14062,25,4,212311,15,10,4,1,4,2,0,0.0,0.0,40,39, <=50K
14063,36,4,232874,9,13,2,13,0,4,1,0.0,0.0,40,39, <=50K
14064,61,4,175999,11,9,2,7,0,4,1,0.0,0.0,40,39, <=50K
14065,38,4,177121,15,10,5,8,1,4,0,0.0,0.0,58,39, <=50K
14066,57,4,299358,11,9,6,8,2,4,0,0.0,0.39462809917355374,25,39, <=50K
14068,56,4,129836,11,9,2,8,5,4,0,0.0,0.0,10,39, <=50K
14069,24,4,225515,9,13,4,4,1,4,0,0.0,0.0,40,39, <=50K
14070,60,4,145664,15,10,0,12,1,4,0,0.0,0.0,48,39, <=50K
14071,37,4,151764,15,10,2,4,0,4,1,0.0,0.0,50,39, <=50K
14072,27,4,183523,15,10,2,14,0,4,1,0.0,0.0,40,39, >50K
14073,54,4,257869,15,10,5,8,1,4,1,0.0,0.0,28,4, <=50K
14074,40,4,73025,11,9,2,8,0,1,1,0.0,0.0,30,3, <=50K
14075,18,4,165532,2,8,4,8,3,4,1,0.0,0.0,15,39, <=50K
14076,51,1,140035,11,9,2,1,0,4,1,0.0,0.0,40,39, >50K
14077,40,6,325159,15,10,2,13,0,4,1,0.0,0.0,50,39, >50K
14078,64,1,161926,11,9,2,10,0,4,1,0.0,0.0,8,39, <=50K
14079,24,4,163665,11,9,4,8,1,4,0,0.021740217402174022,0.0,40,39, <=50K
14080,33,4,106938,11,9,2,13,5,2,0,0.0,0.0,38,39, <=50K
14081,31,4,97453,11,9,0,4,4,4,0,0.0,0.0,40,39, <=50K
14082,26,2,242464,11,9,2,11,0,4,1,0.03103031030310303,0.0,40,39, >50K
14083,54,4,155233,9,13,4,1,1,4,0,0.14084140841408413,0.0,40,39, >50K
14084,31,4,248653,3,2,4,6,1,4,1,0.0,0.0,37,26, <=50K
14086,22,4,141297,15,10,4,13,3,4,1,0.0,0.0,40,39, <=50K
14087,31,4,227325,15,10,4,3,1,4,1,0.0,0.0,40,39, <=50K
14088,68,4,123653,4,3,5,8,1,4,1,0.0,0.0,12,22, <=50K
14089,59,1,176317,0,6,0,8,1,4,0,0.0,0.0,37,39, <=50K
14090,35,6,77146,11,9,2,3,0,4,1,0.028290282902829027,0.0,45,39, <=50K
14091,25,4,169124,9,13,4,1,3,4,1,0.0,0.0,40,39, <=50K
14092,23,4,179413,11,9,4,3,4,4,1,0.0,0.0,40,39, <=50K
14093,35,4,180137,15,10,0,4,4,4,1,0.0,0.0,60,39, <=50K
14094,17,7,179319,0,6,4,8,3,4,1,0.0,0.0,30,39, <=50K
14095,19,4,45766,15,10,4,6,1,4,1,0.0,0.0,45,39, <=50K
14096,53,4,152810,12,14,2,4,0,4,1,0.0,0.45385674931129477,55,39, >50K
14097,59,4,214052,4,3,0,7,4,4,0,0.0,0.0,40,39, <=50K
14098,37,4,201141,11,9,4,1,3,4,0,0.0,0.0,37,39, <=50K
14099,74,6,43599,11,9,6,8,1,4,1,0.0,0.0,20,39, <=50K
14100,28,4,292536,15,10,4,14,1,4,1,0.0,0.0,50,39, <=50K
14101,40,4,82161,9,13,4,1,1,4,1,0.0,0.0,40,39, <=50K
14103,20,4,181370,15,10,4,8,3,2,1,0.0,0.0,40,39, <=50K
14104,80,4,148623,14,15,2,10,0,4,1,0.0,0.0,35,39, >50K
14105,51,4,84399,11,9,2,7,0,2,1,0.0,0.0,40,39, <=50K
14106,17,4,143331,0,6,4,12,3,4,1,0.0,0.0,15,39, <=50K
14107,37,1,48779,9,13,2,10,0,4,1,0.0,0.0,40,39, <=50K
14109,58,4,83542,11,9,4,8,1,4,1,0.0,0.0,40,39, <=50K
14110,57,4,214619,15,10,2,3,0,4,1,0.0,0.0,40,39, <=50K
14111,37,4,160035,15,10,0,7,1,4,1,0.0,0.0,40,39, <=50K
14112,23,1,39603,15,10,4,3,4,0,1,0.0,0.0,40,39, <=50K
14113,36,4,181589,9,13,4,1,1,4,0,0.0,0.0,32,4, <=50K
14114,33,4,261511,11,9,2,3,0,4,1,0.0,0.0,40,39, <=50K
14115,30,4,29522,15,10,2,12,5,4,0,0.0,0.0,40,39, <=50K
14116,30,4,36340,11,9,4,1,4,4,0,0.0,0.0,24,39, <=50K
14117,41,4,320984,14,15,2,10,0,4,1,1.0,0.0,65,39, >50K
14119,23,4,122346,11,9,4,12,3,4,1,0.0,0.0,40,39, <=50K
